time,symbol,direction,conviction,ensemble_agreement,council_score,price,stop_loss,take_profit,quantity,regime,atr
2026-06-02 19:02:57,btcusdt,BUY,0.7452435251360376,0.9639,0.0,68961.99,68858.45000000001,69220.84,0.14928918973633068,RANGING,51.76999999999888
2026-06-02 19:04:57,btcusdt,BUY,0.8630523046960392,0.9971,0.0,68957.1,68856.98142857144,69207.39642857143,0.15439096348200745,RANGING,50.0592857142848
2026-06-02 19:06:57,btcusdt,BUY,0.8240630244491098,0.9855,0.0,68923.1,68808.82857142857,69208.77857142859,0.13526918231914978,TRENDING,57.13571428571283
2026-06-02 19:08:57,btcusdt,BUY,0.8966378960460684,0.9926,0.0,68855.79,68722.68428571428,69188.55428571429,0.11612876868771198,TRENDING,66.55285714285544
2026-06-02 19:10:57,btcusdt,BUY,0.880776098757595,0.9876,0.0,68810.0,68661.07714285715,69182.30714285714,0.1037946961390302,TRENDING,74.46142857142799
2026-06-02 19:12:57,btcusdt,BUY,0.8104936974095345,0.9575,0.0,68953.99,68786.19571428573,69373.4757142857,0.09212115084550523,VOLATILE,83.89714285714165
2026-06-02 19:14:57,btcusdt,BUY,0.879033094092345,0.9921,0.0,68879.76,68704.45285714285,69318.02785714285,0.088173262386091,VOLATILE,87.65357142856998
2026-06-02 19:16:57,btcusdt,BUY,0.8370826906477177,0.9881,0.0,68886.86,68715.57,69315.08499999999,0.090241127358861,VOLATILE,85.64499999999887
2026-06-02 19:18:57,btcusdt,BUY,0.8430318653246591,0.9876,0.0,68908.01,68735.54714285713,69339.16714285716,0.08962743028485469,VOLATILE,86.23142857142791
2026-06-02 19:20:57,btcusdt,BUY,0.8487628399467217,0.9974,0.0,68858.0,68695.62000000001,69263.94999999998,0.09519277438908526,VOLATILE,81.18999999999816
2026-06-02 19:22:57,btcusdt,BUY,0.805081750276579,0.9909,0.0,68793.09,68641.49857142857,69172.06857142856,0.10196752448978842,RANGING,75.7957142857132
2026-06-02 19:24:57,btcusdt,BUY,0.7835396418976694,0.9958,0.0,68795.93,68662.36142857143,69129.8514285714,0.11572634595081882,RANGING,66.78428571428438
2026-06-02 19:26:57,btcusdt,BUY,0.7834849583624002,0.9699,0.0,68839.84,68724.42857142857,69128.36857142858,0.1339330332934204,RANGING,57.705714285713576
